This file created by XXX
260 	 1.82 	 0.30 	 0.093 	 0.989 
273 	 1.99 	 0.16 	 0.082 	 0.463 
350 	 0.99 	 0.25 	 0.065 	 0.306 
160 	 0.32 	 0.34 	 0.058 	 0.849 
 49 	 0.58 	 0.13 	 0.100 	 0.495 
107 	 0.99 	 0.20 	 0.076 	 0.359 
241 	 0.67 	 0.47 	 0.047 	 0.913 
209 	 1.25 	 0.11 	 0.078 	 0.959 
174 	 1.64 	 0.87 	 0.099 	 0.750 
399 	 1.88 	 0.08 	 0.029 	 0.697 
264 	 1.44 	 0.79 	 0.027 	 0.243 
207 	 1.71 	 0.09 	 0.079 	 0.397 
352 	 0.98 	 0.01 	 0.084 	 0.361 
329 	 0.39 	 0.29 	 0.051 	 0.627 
141 	 0.75 	 0.20 	 0.069 	 0.227 
345 	 1.13 	 0.79 	 0.084 	 0.382 
102 	 1.86 	 0.42 	 0.003 	 0.381 
316 	 0.11 	 0.22 	 0.016 	 0.389 
 28 	 0.80 	 0.19 	 0.070 	 0.419 
224 	 0.24 	 0.18 	 0.046 	 0.909 
209 	 1.93 	 0.19 	 0.010 	 0.675 
254 	 1.28 	 0.11 	 0.018 	 0.586 
140 	 1.41 	 0.01 	 0.042 	 0.796 
271 	 1.34 	 0.40 	 0.094 	 0.984 
207 	 0.25 	 0.87 	 0.008 	 0.326 
227 	 1.41 	 0.18 	 0.063 	 0.303 
189 	 1.52 	 0.39 	 0.007 	 0.911 
275 	 1.35 	 0.83 	 0.067 	 0.404 
 89 	 0.42 	 0.40 	 0.071 	 0.213 
198 	 0.63 	 0.16 	 0.028 	 0.827 
361 	 0.46 	 0.87 	 0.051 	 0.906 
317 	 1.11 	 0.50 	 0.074 	 0.285 
 31 	 1.96 	 0.49 	 0.091 	 0.151 
  8 	 1.57 	 0.63 	 0.062 	 0.464 
304 	 0.16 	 0.51 	 0.020 	 0.798 
354 	 1.43 	 0.29 	 0.050 	 0.111 
164 	 1.09 	 0.93 	 0.028 	 0.894 
232 	 0.40 	 0.05 	 0.078 	 0.643 
 85 	 1.71 	 0.36 	 0.061 	 0.978 
 57 	 0.81 	 0.28 	 0.066 	 0.950 
163 	 0.65 	 0.36 	 0.037 	 0.428 
120 	 0.59 	 0.54 	 0.092 	 0.545 
 67 	 1.74 	 0.07 	 0.089 	 0.539 
  8 	 0.14 	 0.55 	 0.015 	 0.143 
148 	 0.91 	 0.70 	 0.087 	 0.134 
371 	 1.81 	 0.86 	 0.037 	 0.868 
 38 	 0.06 	 0.84 	 0.057 	 0.800 
 82 	 1.92 	 0.99 	 0.031 	 0.927 
390 	 0.85 	 0.10 	 0.094 	 0.631 
186 	 0.26 	 0.13 	 0.004 	 0.154 
234 	 0.41 	 0.06 	 0.010 	 0.840 
 78 	 0.26 	 0.19 	 0.025 	 0.574 
183 	 1.90 	 0.52 	 0.096 	 0.820 
174 	 1.93 	 0.38 	 0.074 	 0.732 
224 	 0.63 	 0.99 	 0.056 	 0.869 
366 	 1.17 	 0.51 	 0.048 	 0.533 
352 	 1.82 	 0.18 	 0.025 	 0.123 
247 	 1.71 	 0.90 	 0.077 	 0.903 
302 	 1.16 	 0.61 	 0.024 	 0.552 
 59 	 1.75 	 0.08 	 0.099 	 0.121 
 16 	 0.71 	 0.28 	 0.012 	 0.630 
151 	 1.63 	 0.03 	 0.063 	 0.427 
288 	 0.45 	 0.30 	 0.044 	 0.126 
331 	 0.07 	 0.01 	 0.095 	 0.373 
342 	 1.06 	 0.74 	 0.015 	 0.971 
 13 	 1.03 	 0.45 	 0.077 	 0.950 
332 	 1.98 	 0.33 	 0.081 	 0.590 
 47 	 1.57 	 0.42 	 0.006 	 0.434 
 86 	 0.58 	 0.42 	 0.062 	 0.664 
327 	 1.21 	 0.97 	 0.077 	 0.951 
155 	 0.84 	 0.18 	 0.068 	 0.517 
 16 	 0.02 	 0.71 	 0.041 	 0.360 
218 	 0.76 	 0.48 	 0.002 	 0.756 
242 	 0.91 	 0.50 	 0.084 	 0.455 
241 	 1.43 	 0.04 	 0.067 	 0.101 
235 	 0.29 	 0.39 	 0.004 	 0.469 
269 	 1.40 	 0.75 	 0.078 	 0.932 
259 	 1.39 	 0.51 	 0.096 	 0.461 
 58 	 0.02 	 0.13 	 0.067 	 0.833 
343 	 0.27 	 0.31 	 0.031 	 0.734 
315 	 0.94 	 0.97 	 0.038 	 0.342 
 53 	 0.37 	 0.88 	 0.046 	 0.384 
365 	 1.51 	 0.15 	 0.004 	 0.430 
336 	 0.89 	 0.21 	 0.100 	 0.578 
289 	 0.71 	 0.61 	 0.039 	 0.405 
 23 	 0.13 	 0.04 	 0.054 	 0.709 
 72 	 0.94 	 0.67 	 0.040 	 0.467 
177 	 1.85 	 0.01 	 0.084 	 0.943 
318 	 0.90 	 0.43 	 0.008 	 0.299 
367 	 1.12 	 0.40 	 0.090 	 0.999 
 75 	 1.13 	 0.63 	 0.046 	 0.977 
245 	 0.35 	 0.47 	 0.013 	 0.466 
110 	 1.75 	 0.50 	 0.027 	 0.308 
 62 	 1.43 	 0.24 	 0.046 	 1.000 
299 	 1.74 	 0.91 	 0.047 	 0.121 
347 	 1.73 	 0.76 	 0.069 	 0.958 
255 	 0.33 	 0.62 	 0.055 	 0.505 
197 	 0.13 	 0.04 	 0.090 	 0.546 
104 	 1.68 	 0.19 	 0.017 	 0.999 
118 	 0.49 	 0.40 	 0.041 	 0.475 
212 	 0.34 	 0.69 	 0.088 	 0.622 
 22 	 1.06 	 0.81 	 0.010 	 0.174 
238 	 1.10 	 0.86 	 0.091 	 0.741 
294 	 0.59 	 0.54 	 0.098 	 0.779 
113 	 1.16 	 0.52 	 0.027 	 0.348 
 20 	 1.67 	 0.98 	 0.066 	 0.845 
 21 	 0.33 	 0.46 	 0.005 	 0.235 
258 	 1.89 	 0.85 	 0.010 	 0.184 
143 	 1.06 	 0.41 	 0.007 	 0.798 
 46 	 1.74 	 0.19 	 0.068 	 0.656 
 98 	 1.07 	 0.24 	 0.042 	 0.440 
 70 	 1.10 	 0.59 	 0.019 	 0.798 
379 	 1.04 	 0.91 	 0.099 	 0.972 
320 	 1.02 	 0.64 	 0.002 	 0.721 
 54 	 1.99 	 0.00 	 0.058 	 0.785 
292 	 0.96 	 0.40 	 0.089 	 0.849 
231 	 0.01 	 0.40 	 0.068 	 0.759 
193 	 1.90 	 0.63 	 0.044 	 0.245 
102 	 0.04 	 0.88 	 0.052 	 0.795 
 52 	 1.47 	 0.81 	 0.017 	 0.576 
317 	 1.13 	 0.30 	 0.048 	 0.442 
354 	 0.24 	 0.00 	 0.052 	 0.120 
119 	 0.42 	 0.76 	 0.039 	 0.256 
261 	 0.96 	 0.11 	 0.012 	 0.779 
210 	 1.26 	 0.51 	 0.060 	 0.220 
139 	 0.26 	 0.54 	 0.031 	 0.536 
  1 	 0.61 	 0.05 	 0.081 	 0.665 
279 	 1.30 	 0.11 	 0.096 	 0.898 
215 	 1.25 	 0.13 	 0.090 	 0.561 
329 	 1.61 	 0.76 	 0.038 	 0.778 
253 	 0.86 	 0.53 	 0.046 	 0.163 
136 	 1.98 	 0.43 	 0.058 	 0.841 
135 	 1.85 	 0.44 	 0.039 	 0.676 
 66 	 0.83 	 0.21 	 0.084 	 0.718 
148 	 1.95 	 0.47 	 0.048 	 0.575 
  4 	 0.14 	 0.66 	 0.072 	 0.938 
398 	 0.88 	 0.77 	 0.042 	 0.398 
382 	 1.45 	 0.02 	 0.048 	 0.912 
287 	 0.85 	 0.96 	 0.070 	 0.544 
283 	 1.46 	 0.36 	 0.033 	 0.691 
393 	 0.08 	 0.98 	 0.019 	 0.762 
379 	 0.12 	 0.55 	 0.051 	 0.951 
341 	 1.03 	 0.30 	 0.008 	 0.197 
168 	 1.96 	 0.59 	 0.066 	 0.283 
375 	 0.76 	 0.69 	 0.030 	 0.360 
389 	 1.89 	 0.19 	 0.053 	 0.952 
 90 	 0.10 	 0.94 	 0.026 	 0.574 
323 	 1.30 	 0.42 	 0.062 	 0.664 
328 	 0.43 	 0.55 	 0.036 	 0.945 
164 	 0.30 	 0.89 	 0.053 	 0.540 
 20 	 1.47 	 0.84 	 0.049 	 0.487 
 32 	 1.02 	 0.41 	 0.030 	 0.464 
131 	 1.18 	 0.04 	 0.074 	 0.102 
228 	 0.96 	 0.36 	 0.044 	 0.638 
394 	 1.86 	 0.59 	 0.016 	 0.948 
 83 	 0.46 	 0.20 	 0.071 	 0.119 
302 	 0.18 	 0.88 	 0.018 	 0.199 
287 	 0.31 	 0.70 	 0.038 	 0.791 
142 	 1.25 	 0.77 	 0.034 	 0.947 
 17 	 0.04 	 0.35 	 0.038 	 0.565 
247 	 0.05 	 0.41 	 0.059 	 0.379 
154 	 1.12 	 0.61 	 0.032 	 0.662 
 14 	 1.90 	 0.21 	 0.031 	 0.988 
 55 	 1.70 	 0.28 	 0.017 	 0.740 
126 	 0.29 	 0.17 	 0.011 	 0.250 
163 	 0.45 	 0.15 	 0.033 	 0.221 
 59 	 1.68 	 0.38 	 0.011 	 0.341 
 96 	 1.24 	 0.81 	 0.066 	 0.683 
 69 	 1.84 	 0.89 	 0.032 	 0.738 
184 	 0.37 	 0.18 	 0.027 	 0.491 
217 	 0.60 	 0.30 	 0.001 	 0.380 
 45 	 0.73 	 0.07 	 0.085 	 0.292 
355 	 0.10 	 0.54 	 0.014 	 0.922 
204 	 0.18 	 0.94 	 0.081 	 0.107 
 14 	 1.03 	 0.28 	 0.085 	 0.564 
251 	 1.31 	 0.38 	 0.036 	 0.762 
 98 	 1.06 	 0.62 	 0.053 	 0.892 
251 	 0.12 	 0.54 	 0.071 	 0.159 
386 	 0.44 	 0.69 	 0.063 	 0.621 
333 	 1.18 	 0.80 	 0.091 	 0.729 
 63 	 1.34 	 0.57 	 0.088 	 0.618 
141 	 0.28 	 0.65 	 0.034 	 0.536 
  5 	 0.91 	 0.55 	 0.003 	 0.374 
 38 	 1.64 	 0.29 	 0.016 	 0.320 
378 	 0.27 	 0.37 	 0.020 	 0.760 
133 	 0.78 	 0.92 	 0.086 	 0.669 
 29 	 1.35 	 0.89 	 0.051 	 0.687 
130 	 1.08 	 0.75 	 0.068 	 0.558 
 93 	 1.54 	 0.13 	 0.006 	 0.366 
177 	 1.66 	 0.03 	 0.044 	 0.119 
 75 	 1.95 	 0.90 	 0.011 	 0.158 
 10 	 0.13 	 0.40 	 0.073 	 0.460 
181 	 0.52 	 0.80 	 0.092 	 0.948 
 68 	 1.66 	 0.59 	 0.010 	 0.317 
356 	 0.53 	 0.18 	 0.014 	 0.742 
 79 	 1.31 	 0.43 	 0.014 	 0.127 
180 	 1.32 	 0.01 	 0.057 	 0.838 
338 	 0.10 	 0.12 	 0.067 	 0.912 
176 	 1.67 	 0.95 	 0.072 	 0.805 
354 	 0.45 	 0.42 	 0.049 	 0.954 
346 	 1.91 	 0.09 	 0.058 	 0.482 
 97 	 1.22 	 0.42 	 0.039 	 0.587 
299 	 0.26 	 0.92 	 0.002 	 0.305 
178 	 1.54 	 0.99 	 0.036 	 0.271 
106 	 1.14 	 0.50 	 0.024 	 0.592 
131 	 0.74 	 0.55 	 0.027 	 0.880 
269 	 0.94 	 0.29 	 0.019 	 0.870 
370 	 0.44 	 0.54 	 0.062 	 0.594 
 34 	 0.37 	 0.86 	 0.033 	 0.570 
355 	 0.73 	 0.90 	 0.035 	 0.410 
199 	 1.46 	 0.73 	 0.040 	 0.891 
346 	 0.76 	 0.58 	 0.085 	 0.771 
105 	 0.11 	 0.34 	 0.079 	 0.471 
316 	 0.03 	 0.38 	 0.073 	 0.164 
186 	 0.88 	 0.82 	 0.068 	 0.379 
 17 	 1.17 	 0.45 	 0.060 	 0.985 
131 	 0.77 	 0.68 	 0.033 	 0.900 
381 	 1.46 	 0.33 	 0.078 	 0.256 
 38 	 0.24 	 0.06 	 0.032 	 0.596 
311 	 0.38 	 0.52 	 0.022 	 0.425 
 12 	 1.26 	 0.50 	 0.034 	 0.454 
112 	 0.61 	 0.49 	 0.050 	 0.853 
  7 	 1.67 	 0.17 	 0.030 	 0.259 
198 	 0.79 	 0.25 	 0.036 	 0.591 
109 	 1.91 	 0.04 	 0.059 	 0.984 
 24 	 1.29 	 0.64 	 0.030 	 0.601 
254 	 1.84 	 0.83 	 0.084 	 0.727 
286 	 1.48 	 0.07 	 0.073 	 0.106 
319 	 0.04 	 0.48 	 0.025 	 0.456 
161 	 1.32 	 0.56 	 0.057 	 0.824 
196 	 0.60 	 1.00 	 0.001 	 0.177 
318 	 0.48 	 0.95 	 0.016 	 0.739 
239 	 0.21 	 0.81 	 0.047 	 0.445 
111 	 0.68 	 0.99 	 0.015 	 0.624 
358 	 0.71 	 0.85 	 0.038 	 0.313 
152 	 1.59 	 0.94 	 0.075 	 0.673 
116 	 0.24 	 0.57 	 0.013 	 0.281 
293 	 0.10 	 0.54 	 0.062 	 0.822 
 12 	 1.31 	 0.79 	 0.038 	 0.626 
239 	 0.98 	 0.31 	 0.048 	 0.766 
220 	 0.58 	 0.26 	 0.076 	 0.505 
350 	 0.05 	 0.84 	 0.007 	 0.770 
220 	 1.60 	 0.72 	 0.014 	 0.311 
200 	 1.89 	 0.38 	 0.020 	 0.695 
388 	 1.89 	 0.19 	 0.016 	 0.804 
360 	 1.25 	 0.27 	 0.097 	 0.488 
380 	 1.89 	 0.22 	 0.006 	 0.236 
  3 	 1.79 	 0.34 	 0.055 	 0.469 
  6 	 1.63 	 0.07 	 0.047 	 0.137 
222 	 1.41 	 0.57 	 0.028 	 0.813 
262 	 1.26 	 0.22 	 0.093 	 0.633 
361 	 1.94 	 0.04 	 0.005 	 0.341 
255 	 1.94 	 0.63 	 0.056 	 0.643 
136 	 1.30 	 0.47 	 0.045 	 0.938 
174 	 0.02 	 0.94 	 0.064 	 0.433 
 79 	 0.69 	 0.44 	 0.070 	 0.216 
197 	 1.85 	 0.94 	 0.096 	 0.440 
113 	 1.06 	 0.36 	 0.068 	 0.347 
245 	 0.99 	 0.50 	 0.070 	 0.103 
 19 	 1.85 	 0.67 	 0.077 	 0.139 
223 	 0.03 	 0.53 	 0.078 	 0.725 
314 	 0.94 	 0.39 	 0.078 	 0.482 
179 	 0.14 	 0.36 	 0.085 	 0.127 
124 	 0.51 	 0.86 	 0.037 	 0.205 
 15 	 0.09 	 0.50 	 0.089 	 0.548 
178 	 1.94 	 0.76 	 0.038 	 0.250 
110 	 0.49 	 0.53 	 0.065 	 0.412 
182 	 0.94 	 0.61 	 0.081 	 0.157 
178 	 1.87 	 0.87 	 0.098 	 0.349 
 95 	 0.54 	 0.15 	 0.038 	 0.703 
266 	 0.78 	 0.77 	 0.079 	 0.589 
 33 	 0.00 	 0.53 	 0.082 	 0.909 
116 	 1.62 	 0.57 	 0.079 	 0.412 
 54 	 0.12 	 0.77 	 0.017 	 0.663 
109 	 0.40 	 0.01 	 0.097 	 0.468 
186 	 0.63 	 0.03 	 0.052 	 0.924 
 15 	 0.74 	 0.52 	 0.072 	 0.485 
359 	 1.79 	 0.60 	 0.071 	 0.394 
305 	 0.13 	 0.34 	 0.073 	 0.333 
250 	 0.28 	 0.75 	 0.073 	 0.746 
122 	 0.03 	 0.61 	 0.082 	 0.409 
219 	 0.10 	 0.88 	 0.023 	 0.239 
224 	 1.84 	 0.14 	 0.035 	 0.270 
318 	 0.73 	 0.69 	 0.095 	 0.813 
114 	 0.69 	 0.34 	 0.083 	 0.790 
399 	 1.44 	 0.45 	 0.043 	 0.110 
153 	 0.26 	 0.31 	 0.002 	 0.974 
203 	 1.53 	 0.69 	 0.088 	 0.189 
123 	 0.93 	 0.51 	 0.055 	 0.103 
139 	 1.77 	 0.67 	 0.040 	 0.763 
 61 	 0.31 	 0.93 	 0.091 	 0.368 
266 	 0.39 	 0.81 	 0.070 	 0.915 
276 	 0.87 	 0.08 	 0.012 	 0.510 
326 	 1.08 	 0.13 	 0.027 	 0.813 
334 	 1.41 	 0.03 	 0.081 	 0.872 
337 	 0.85 	 0.03 	 0.026 	 0.362 
363 	 0.29 	 0.72 	 0.032 	 0.217 
  9 	 0.13 	 0.84 	 0.085 	 0.318 
 62 	 0.01 	 0.72 	 0.042 	 0.165 
  3 	 0.21 	 0.92 	 0.016 	 0.865 
222 	 0.10 	 0.71 	 0.059 	 0.941 
  9 	 1.02 	 0.24 	 0.063 	 0.750 
183 	 0.30 	 0.57 	 0.017 	 0.381 
290 	 1.65 	 0.24 	 0.085 	 0.789 
 91 	 0.66 	 0.44 	 0.091 	 0.209 
395 	 0.05 	 0.65 	 0.032 	 0.837 
259 	 0.14 	 0.70 	 0.059 	 0.929 
148 	 1.38 	 0.98 	 0.045 	 0.718 
346 	 1.04 	 0.99 	 0.029 	 0.945 
378 	 1.82 	 0.32 	 0.024 	 0.588 
158 	 0.60 	 0.97 	 0.042 	 0.543 
 90 	 1.35 	 0.49 	 0.088 	 0.680 
158 	 1.69 	 0.15 	 0.040 	 0.831 
357 	 1.34 	 0.47 	 0.098 	 0.847 
169 	 0.22 	 0.30 	 0.029 	 0.687 
 50 	 1.72 	 0.89 	 0.058 	 0.573 
398 	 0.70 	 0.03 	 0.074 	 0.276 
111 	 1.16 	 0.44 	 0.078 	 0.881 
300 	 1.09 	 0.10 	 0.045 	 0.432 
323 	 0.74 	 0.33 	 0.055 	 0.904 
117 	 0.47 	 0.67 	 0.005 	 0.660 
118 	 0.75 	 0.89 	 0.003 	 0.921 
157 	 1.74 	 0.12 	 0.006 	 0.196 
186 	 1.22 	 0.12 	 0.077 	 0.132 
259 	 1.12 	 0.97 	 0.020 	 0.649 
336 	 0.05 	 0.63 	 0.072 	 0.693 
 27 	 0.49 	 0.93 	 0.001 	 0.402 
 32 	 0.01 	 0.11 	 0.099 	 0.282 
242 	 0.98 	 0.55 	 0.047 	 0.120 
 78 	 1.59 	 0.69 	 0.006 	 0.939 
 97 	 0.30 	 0.53 	 0.081 	 0.386 
379 	 0.81 	 0.58 	 0.025 	 0.896 
114 	 1.22 	 0.59 	 0.016 	 0.367 
207 	 1.95 	 0.88 	 0.013 	 0.976 
221 	 0.48 	 0.30 	 0.090 	 0.646 
196 	 1.65 	 0.98 	 0.092 	 0.849 
 35 	 1.48 	 0.16 	 0.053 	 0.377 
327 	 1.15 	 0.23 	 0.056 	 0.580 
  6 	 1.95 	 0.41 	 0.049 	 0.179 
206 	 0.50 	 0.91 	 0.093 	 0.389 
241 	 1.80 	 0.00 	 0.004 	 0.773 
147 	 0.80 	 0.43 	 0.055 	 0.814 
378 	 1.67 	 0.03 	 0.082 	 0.833 
  5 	 1.63 	 1.00 	 0.004 	 0.969 
109 	 1.41 	 0.22 	 0.061 	 0.385 
225 	 0.59 	 0.53 	 0.016 	 0.928 
 10 	 0.19 	 0.83 	 0.065 	 0.387 
107 	 1.04 	 0.75 	 0.016 	 0.134 
167 	 0.39 	 0.16 	 0.057 	 0.750 
 25 	 1.03 	 0.29 	 0.052 	 0.808 
240 	 1.76 	 0.85 	 0.055 	 0.842 
322 	 1.32 	 0.88 	 0.047 	 0.580 
330 	 1.44 	 0.31 	 0.003 	 0.511 
138 	 1.92 	 0.39 	 0.033 	 0.859 
 36 	 1.47 	 0.44 	 0.061 	 0.917 
 52 	 0.13 	 0.88 	 0.083 	 0.835 
 33 	 1.21 	 0.87 	 0.036 	 0.897 
238 	 1.82 	 0.77 	 0.010 	 0.550 
190 	 0.86 	 0.09 	 0.089 	 0.955 
334 	 0.54 	 0.72 	 0.091 	 0.454 
136 	 1.50 	 0.25 	 0.015 	 0.827 
 79 	 0.27 	 0.71 	 0.060 	 0.758 
 73 	 0.09 	 0.56 	 0.011 	 0.129 
374 	 1.62 	 0.74 	 0.081 	 0.882 
265 	 0.31 	 0.79 	 0.077 	 0.974 
245 	 1.21 	 0.98 	 0.002 	 0.723 
179 	 1.89 	 0.79 	 0.030 	 0.425 
201 	 0.95 	 0.06 	 0.088 	 0.126 
113 	 1.69 	 0.55 	 0.095 	 0.661 
130 	 0.24 	 0.25 	 0.000 	 0.707 
318 	 1.64 	 0.79 	 0.052 	 0.142 
273 	 0.98 	 0.92 	 0.011 	 0.419 
109 	 0.72 	 0.83 	 0.014 	 0.519 
284 	 1.72 	 0.05 	 0.032 	 0.400 
166 	 1.08 	 0.03 	 0.026 	 0.963 
 52 	 1.63 	 0.11 	 0.086 	 0.728 
183 	 1.29 	 0.36 	 0.020 	 0.325 
380 	 0.78 	 0.78 	 0.052 	 0.978 
 68 	 0.56 	 0.96 	 0.033 	 0.855 
184 	 0.30 	 0.30 	 0.057 	 0.841 
358 	 0.86 	 0.38 	 0.067 	 0.391 
 14 	 0.72 	 0.86 	 0.025 	 0.916 
355 	 0.63 	 0.77 	 0.057 	 0.416 
116 	 1.56 	 1.00 	 0.005 	 0.755 
 44 	 0.64 	 0.22 	 0.073 	 0.983 
283 	 1.49 	 0.91 	 0.022 	 0.795 
 95 	 0.81 	 0.29 	 0.056 	 0.384 
234 	 0.02 	 0.77 	 0.034 	 0.723 
384 	 0.67 	 0.91 	 0.059 	 0.516 
 75 	 1.94 	 0.86 	 0.079 	 0.202 
185 	 0.72 	 0.46 	 0.062 	 0.641 
193 	 0.55 	 0.29 	 0.085 	 0.950 
286 	 0.99 	 0.22 	 0.044 	 0.852 
176 	 1.85 	 0.66 	 0.063 	 0.595 
155 	 0.96 	 0.20 	 0.066 	 0.965 
280 	 1.46 	 0.25 	 0.069 	 0.354 
163 	 0.04 	 0.14 	 0.096 	 0.703 
269 	 0.45 	 0.96 	 0.001 	 0.730 
  8 	 1.57 	 0.25 	 0.083 	 0.797 
  0 	 0.61 	 0.43 	 0.007 	 0.840 
159 	 0.34 	 0.78 	 0.097 	 0.823 
 66 	 0.33 	 0.37 	 0.009 	 0.772 
 56 	 1.92 	 0.50 	 0.072 	 0.864 
 19 	 1.65 	 0.47 	 0.024 	 0.459 
189 	 0.22 	 0.87 	 0.100 	 0.575 
374 	 0.28 	 0.22 	 0.015 	 0.975 
378 	 1.29 	 0.42 	 0.001 	 0.772 
316 	 0.93 	 0.92 	 0.014 	 0.788 
 78 	 1.08 	 0.23 	 0.058 	 0.513 
291 	 0.01 	 0.95 	 0.089 	 0.876 
343 	 1.81 	 0.08 	 0.077 	 0.507 
103 	 0.75 	 0.93 	 0.059 	 0.745 
112 	 0.83 	 0.46 	 0.026 	 0.500 
276 	 1.87 	 0.63 	 0.036 	 0.330 
300 	 0.27 	 0.68 	 0.058 	 0.637 
 13 	 0.67 	 0.23 	 0.005 	 0.637 
212 	 0.79 	 0.31 	 0.091 	 0.746 
  7 	 0.37 	 0.45 	 0.067 	 0.349 
 65 	 1.35 	 0.74 	 0.083 	 0.767 
 47 	 1.43 	 0.23 	 0.080 	 0.891 
385 	 1.39 	 0.49 	 0.031 	 0.898 
190 	 1.57 	 0.74 	 0.078 	 0.200 
214 	 1.43 	 0.71 	 0.019 	 0.856 
164 	 1.69 	 0.26 	 0.005 	 0.859 
162 	 0.11 	 0.64 	 0.029 	 0.879 
297 	 0.31 	 0.52 	 0.086 	 0.870 
115 	 1.53 	 0.54 	 0.064 	 0.737 
263 	 1.47 	 0.64 	 0.061 	 0.700 
314 	 1.36 	 0.38 	 0.029 	 0.885 
275 	 0.93 	 0.87 	 0.032 	 0.821 
 59 	 0.68 	 0.38 	 0.024 	 0.569 
121 	 0.05 	 0.06 	 0.086 	 0.336 
358 	 0.48 	 0.81 	 0.060 	 0.298 
 64 	 1.03 	 0.65 	 0.040 	 0.953 
132 	 0.47 	 0.84 	 0.057 	 0.568 
174 	 0.55 	 0.76 	 0.021 	 0.603 
164 	 0.32 	 0.22 	 0.076 	 0.614 
114 	 1.16 	 0.45 	 0.065 	 0.520 
208 	 0.93 	 0.52 	 0.034 	 0.257 
386 	 1.29 	 0.29 	 0.038 	 0.541 
 29 	 0.89 	 0.15 	 0.080 	 0.659 
346 	 1.51 	 0.96 	 0.048 	 0.261 
304 	 0.29 	 0.69 	 0.017 	 0.807 
290 	 2.00 	 0.20 	 0.033 	 0.204 
212 	 0.75 	 0.98 	 0.080 	 0.773 
 53 	 1.38 	 0.49 	 0.033 	 0.667 
 99 	 1.92 	 0.77 	 0.094 	 0.820 
 88 	 0.24 	 0.35 	 0.061 	 0.418 
341 	 1.30 	 0.80 	 0.040 	 0.920 
361 	 1.67 	 0.60 	 0.058 	 0.698 
 48 	 0.95 	 0.76 	 0.074 	 0.316 
353 	 0.30 	 0.90 	 0.022 	 0.804 
339 	 0.49 	 0.82 	 0.015 	 0.949 
357 	 1.23 	 0.82 	 0.016 	 0.607 
306 	 1.56 	 0.72 	 0.097 	 0.265 
114 	 0.21 	 0.20 	 0.006 	 0.431 
388 	 0.59 	 0.17 	 0.082 	 0.788 
197 	 1.05 	 0.41 	 0.080 	 0.508 
326 	 1.21 	 0.38 	 0.087 	 0.696 
284 	 1.90 	 0.23 	 0.038 	 0.904 
243 	 1.86 	 0.73 	 0.054 	 0.173 
248 	 0.09 	 0.25 	 0.071 	 0.152 
327 	 0.74 	 0.77 	 0.086 	 0.813 
398 	 1.03 	 0.09 	 0.016 	 0.767 
 23 	 0.66 	 0.46 	 0.007 	 0.272 
197 	 1.10 	 0.33 	 0.076 	 0.627 
391 	 1.88 	 0.23 	 0.054 	 0.190 
 71 	 0.08 	 0.23 	 0.017 	 0.331 
 69 	 1.42 	 0.67 	 0.009 	 0.907 
216 	 0.58 	 0.08 	 0.002 	 0.180 
225 	 0.82 	 0.72 	 0.044 	 0.261 
125 	 0.09 	 0.69 	 0.032 	 0.372 
299 	 0.56 	 0.08 	 0.093 	 0.651 
390 	 0.17 	 0.28 	 0.062 	 0.400 
342 	 0.40 	 0.99 	 0.055 	 0.672 
233 	 0.63 	 0.31 	 0.025 	 0.538 
184 	 1.06 	 0.89 	 0.008 	 0.856 
315 	 0.20 	 0.89 	 0.097 	 0.440 
304 	 1.32 	 0.10 	 0.099 	 0.534 
 13 	 0.63 	 0.01 	 0.089 	 0.572 
356 	 1.67 	 0.81 	 0.085 	 0.201 
136 	 1.52 	 0.41 	 0.082 	 0.414 
174 	 0.69 	 0.72 	 0.094 	 0.858 
 92 	 1.97 	 0.77 	 0.035 	 0.888 
333 	 1.62 	 0.54 	 0.000 	 0.140 
244 	 0.66 	 0.46 	 0.091 	 0.615 
178 	 0.97 	 0.49 	 0.012 	 0.590 
235 	 1.97 	 0.78 	 0.095 	 0.617 
161 	 0.49 	 0.63 	 0.092 	 0.671 
309 	 1.11 	 0.57 	 0.006 	 0.238 
 18 	 1.75 	 0.55 	 0.086 	 0.693 
141 	 1.98 	 0.60 	 0.090 	 0.593 
 57 	 1.32 	 0.58 	 0.015 	 0.528 
324 	 0.66 	 0.87 	 0.023 	 0.183 
126 	 0.32 	 0.02 	 0.087 	 0.724 
326 	 1.96 	 0.88 	 0.054 	 0.186 
320 	 0.74 	 0.35 	 0.060 	 0.316 
264 	 0.03 	 0.93 	 0.084 	 0.470 
191 	 0.85 	 0.75 	 0.066 	 0.605 
 30 	 1.37 	 0.52 	 0.037 	 0.990 
182 	 0.69 	 0.47 	 0.084 	 0.490 
329 	 0.81 	 0.32 	 0.088 	 0.972 
303 	 1.99 	 0.29 	 0.060 	 0.957 
391 	 0.25 	 0.39 	 0.000 	 0.456 
128 	 0.46 	 0.65 	 0.014 	 0.394 
365 	 1.58 	 0.73 	 0.055 	 0.609 
277 	 1.55 	 0.53 	 0.085 	 0.154 
188 	 0.76 	 0.85 	 0.072 	 0.675 
137 	 0.59 	 0.24 	 0.012 	 0.518 
360 	 1.26 	 0.23 	 0.066 	 0.378 
381 	 1.61 	 0.47 	 0.058 	 0.657 
121 	 0.80 	 0.90 	 0.033 	 0.609 
182 	 1.42 	 0.78 	 0.093 	 0.717 
